,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_male,gender_nan,gender_female,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
1121,q7yRTXCneTK98MVoPtXWA5m/3puq9puoHBQCb+hR/p4=,0,1.0,,,9.0,2014-06-20,0,1,0,957.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,6017.03515,30681.292433333332,1327.0,7693.0,1677.0,8942.0,1447.0,7291.0,1386.0,6806.0,0.7066189624329159,0.6079176917915455,0.8437686344663089,0.7925520017893088,0.09421586165772212,0.13252068888391857,26.0,24.666666666666668,True,True,False,True,False,3.5879756410256407,5113.548738888889,1.1766848146454605
1122,zZ3Skhc5ZRwhN9kibuBLdrjCr0zFv5EbncPHT5Ab6BI=,0,14.0,40.0,male,9.0,2011-11-23,1,0,0,1897.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,753.3467833333333,3601.9178833333335,158.0,841.0,209.0,953.0,200.0,899.0,192.0,882.0,0.8947368421052632,0.8751311647429171,0.937799043062201,0.9317943336831059,0.009569377990430622,0.04302203567681007,7.0,6.333333333333333,True,True,False,False,False,3.604530063795853,600.3196472222222,1.2549094250358002
1123,s5rdaju9KgPAiWsMompcPYuNDBAlPaYPOhjeZXurd3Y=,1,14.0,25.0,female,3.0,2013-09-04,0,0,1,1246.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,936.1413166666666,936.1413166666666,296.0,296.0,309.0,309.0,225.0,225.0,203.0,203.0,0.4110032362459547,0.4110032362459547,0.6828478964401294,0.6828478964401294,0.20388349514563106,0.20388349514563106,6.0,1.0,True,True,False,False,False,3.0295835490830636,156.02355277777778,6.0
1124,QZTR+5cOm5Y4EU5x3fBC6XUg2jBdsU8hiv1HsmrYBPM=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1125,NqL9nWxTFQScfm5ns2Z0fOW9+U5QOWW4G+jzm5dr9uA=,1,13.0,29.0,male,9.0,2013-09-19,1,0,0,1231.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1611.7627166666668,11389.560850000002,317.0,2290.0,476.0,3493.0,382.0,2766.0,340.0,2488.0,0.5735294117647058,0.5553965073003149,0.7710084033613446,0.7635270541082164,0.15756302521008403,0.16661895219009448,27.0,25.0,True,True,False,True,False,3.386056127450981,1898.2601416666669,0.8490736760934905
1126,9HjDG6Wg1S4vEDdKQZy0vKASH46tNua8LkJUr5XCME0=,1,1.0,24.0,female,4.0,2015-12-03,0,0,1,426.0,137.53846153846155,0.0,38.0,False,0.0,False,0.0,False,0.0,302.02745,5131.618266666667,69.0,1373.0,73.0,1459.0,70.0,1168.0,67.0,1062.0,0.9041095890410958,0.5544893762851268,0.9452054794520548,0.7539410555174777,0.0410958904109589,0.11651816312542837,3.0,9.5,True,False,False,False,False,4.137362328767123,855.2697111111112,0.3531370818775114
1127,cPvTEINejAqnmregtj4DLUSFfXUPe9hPk1SbxEzhHow=,0,1.0,,,7.0,2014-04-25,0,1,0,1013.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2474.0554666666662,8853.821916666666,556.0,2104.0,748.0,3010.0,586.0,2051.0,521.0,1740.0,0.5133689839572193,0.2973421926910299,0.7299465240641712,0.6159468438538206,0.16176470588235295,0.22192691029900333,27.0,24.0,True,True,False,True,False,3.307560784313725,1475.636986111111,1.6766016913053827
1128,rYqC1vjG5sL1rQ5Nv61scTbOzfzABXoTrqL3ikbRNJM=,1,22.0,30.0,male,9.0,2012-08-24,1,0,0,1622.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,3141.36475,17580.541649999996,842.0,4412.0,918.0,4767.0,770.0,4291.0,705.0,4002.0,0.6339869281045751,0.7686175791902664,0.7952069716775599,0.868470736312146,0.11328976034858387,0.06880637717642123,30.0,29.0,True,True,True,True,False,3.4219659586056648,2930.090274999999,1.0721051077513306
1129,b4UD7I0rfOURe92A8PbH717Qj1qfAp6stX+Y+2SFm9s=,0,1.0,,,7.0,2016-03-12,0,1,0,326.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,76.13713333333334,0.0,19.0,0.0,19.0,0.0,18.0,0.0,17.0,,0.8421052631578947,,0.8947368421052632,,0.05263157894736842,0.0,0.3333333333333333,False,False,False,False,False,,12.689522222222223,0.0
1130,L22vqpdwi1LwJnNXodeblscXZ5JbWQLMaXOxh1bVj08=,0,3.0,23.0,female,9.0,2016-02-29,0,0,1,338.0,149.0,1.0,30.0,False,0.0,False,0.0,False,0.0,776.0180333333334,7428.3274666666675,216.0,2538.0,277.0,3010.0,194.0,1856.0,176.0,1503.0,0.36823104693140796,0.17408637873754154,0.6678700361010831,0.5574750830564784,0.26353790613718414,0.260797342192691,25.0,26.5,True,True,True,True,False,2.8015091456077017,1238.054577777778,0.6268043810525962
1131,xGl1aitVrI6Gtq2r/wxgVjcdkfvGCMFF2xcJX2yYTQw=,0,14.0,34.0,female,3.0,2017-01-07,0,0,1,25.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,1053.59805,1053.59805,201.0,201.0,308.0,308.0,253.0,253.0,232.0,232.0,0.6103896103896104,0.6103896103896104,0.788961038961039,0.788961038961039,0.12337662337662338,0.12337662337662338,14.0,2.3333333333333335,True,True,,False,,3.4207728896103897,175.59967500000002,6.0
1132,YHEWVGGU9jaigTIq/rBy8+baZeAqBiVV5iXqRx4Rqts=,0,1.0,,,7.0,2013-08-27,0,1,0,1254.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6275.437516666667,32842.911133333335,1198.0,5831.0,1853.0,9979.0,1487.0,7772.0,1320.0,6752.0,0.5688073394495413,0.5134783044393226,0.7663248785752833,0.7346427497745265,0.15812196438208312,0.17196111834853192,30.0,30.333333333333332,True,True,True,True,False,3.3866365443425077,5473.818522222223,1.1464460305342765
1133,0CbS5ude7h1AM9ZqxRyypON6WYWHpGDeVrqHnqr6fHE=,0,4.0,23.0,male,3.0,2015-10-08,1,0,0,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1134,dnqlrNo+EpM8G7muXnw/B1oAdn748IrpnA1Wk6NTfDg=,1,5.0,37.0,female,3.0,2013-03-04,0,0,1,1430.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,880.0560833333333,1579.7673499999999,527.0,741.0,624.0,902.0,182.0,344.0,133.0,258.0,-0.4791666666666667,-0.2960088691796009,0.22916666666666666,0.32261640798226165,0.5865384615384616,0.5121951219512195,10.0,4.166666666666667,True,True,False,False,False,1.4103462873931623,263.2945583333333,3.3424772957866233
1135,PWFSmxJqwsK2PhSL9TwohcsunZjQvZTbgTlrevu2lX8=,1,1.0,,,3.0,2013-12-01,0,1,0,1158.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,87.32391666666666,329.43393333333336,44.0,138.0,47.0,168.0,24.0,88.0,13.0,48.0,-0.1276595744680851,-0.09523809523809523,0.3617021276595745,0.38095238095238093,0.2765957446808511,0.26785714285714285,5.0,2.1666666666666665,True,True,False,False,False,1.8579556737588652,54.90565555555556,1.5904357353189074
1136,H8I/DNnpnibKuXSa7AZ8WY5FXKjW0xlKYBKTSR33dHE=,1,5.0,35.0,male,9.0,2012-08-25,1,0,0,1621.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,935.2884666666666,6673.0513,254.0,1585.0,335.0,2134.0,211.0,1485.0,177.0,1352.0,0.21194029850746268,0.36457357075913777,0.582089552238806,0.668697282099344,0.28955223880597014,0.2624179943767573,18.0,16.0,True,True,False,False,False,2.791905870646766,1112.1752166666668,0.8409542423268946
1137,G+7ImpC9Gx5UKU66LOFtVryyfyoAeCAbmA3EKC1Ndyg=,1,1.0,,,7.0,2013-12-31,0,1,0,1128.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,235.09213333333335,0.0,81.0,0.0,94.0,0.0,52.0,0.0,39.0,,0.07446808510638298,,0.5212765957446809,,0.39361702127659576,0.0,1.5,False,False,False,False,False,,39.18202222222222,0.0
1138,noeQ6JKNNa8qrEI84Y2z9swtwCQzsJYn9lSPkLQbzCI=,1,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1139,an/r1bup/DxeqiQ06UtC3NM2cO2E+aoDuUmRo8Whzcc=,0,1.0,,,7.0,2014-12-09,0,1,0,785.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,5011.965066666667,18842.1303,827.0,2489.0,1791.0,6468.0,1358.0,5163.0,1257.0,4742.0,0.4896705750977108,0.5602968460111317,0.7314349525404802,0.7620593692022264,0.21273031825795644,0.16883116883116883,24.0,17.5,True,True,False,True,False,2.7984171226502883,3140.35505,1.595986755276817
1140,qoyQz6HMcD7zERdMZ9BtHAyyyMYm7VKYQg2kPh4eOqg=,1,13.0,20.0,male,4.0,2016-01-19,1,0,0,379.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,602.1834666666667,4381.355550000001,154.0,1201.0,196.0,1389.0,152.0,1099.0,131.0,1046.0,0.5,0.5615550755939525,0.7244897959183674,0.7703383729301656,0.17346938775510204,0.16990640748740102,5.0,6.5,True,True,False,False,False,3.0723646258503403,730.2259250000002,0.8246536394427061
1141,b97gMSiAOzT7b/sVxvrjCDVbPyB5/tMy11j2QF2niZo=,1,4.0,36.0,male,3.0,2013-03-17,1,0,0,1417.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,1801.1328833333332,21169.764466666667,416.0,3394.0,437.0,4381.0,408.0,4099.0,402.0,4031.0,0.8672768878718535,0.8641862588450125,0.9336384439359268,0.9285551244008218,0.057208237986270026,0.049075553526592104,13.0,16.0,True,True,False,False,False,4.1215855453852015,3528.294077777778,0.5104826422143754
1142,O7DyE21H91uhHnFkZey63i1V9DpFoHJbsMWRFKfB6iM=,1,,,,,,0,1,0,,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1143,UYt7/FhRQPltC10CFljDMM8NhPum1DbIc6PCl0EN39o=,1,1.0,,,3.0,2013-09-07,0,1,0,1243.0,149.0,0.0,38.0,True,1.0,False,0.0,True,1.0,2138.303733333333,5062.931166666665,669.0,1643.0,891.0,2125.0,482.0,1161.0,395.0,906.0,0.026936026936026935,0.02635294117647059,0.48597081930415265,0.48,0.38159371492704824,0.35011764705882353,15.0,10.166666666666666,True,True,False,False,False,2.3998919566030676,843.8218611111109,2.5340700826566644
1144,QND17CD1KjylrldBAaLWDf4+rjcu2BzNLybD1Iz+fH4=,0,1.0,,,7.0,2016-03-04,0,1,0,334.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,117.64593333333332,1502.41365,37.0,408.0,38.0,412.0,29.0,373.0,28.0,358.0,0.5263157894736842,0.7936893203883495,0.7631578947368421,0.8883495145631068,0.18421052631578946,0.07281553398058252,6.0,7.833333333333333,True,True,False,False,False,3.095945614035087,250.402275,0.46982773352731444
1145,gI+SHK8Cyx+RkuSUu81M8xkY1x7eyOen/o+xOkk7JBQ=,1,13.0,46.0,female,9.0,2007-08-04,0,0,1,3469.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1146,rNbHisEugmaR5LHbEgNyk/UTjDgMpOq4x49kOWTd5U0=,1,9.0,39.0,male,9.0,2011-02-11,1,0,0,2182.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,341.27000000000004,2116.8689666666664,70.0,446.0,89.0,569.0,83.0,518.0,81.0,476.0,0.8539325842696629,0.7855887521968365,0.9213483146067416,0.875219683655536,0.056179775280898875,0.054481546572934976,18.0,11.666666666666666,True,True,False,False,False,3.834494382022472,352.8114944444444,0.9672870792868633
1147,Jmve0gI29By/vU95BLKQ4YtqwNfq3LoHrgDMbXGBtQ0=,0,13.0,38.0,male,9.0,2007-09-26,1,0,0,3416.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,1911.0277500000004,8524.852783333332,421.0,2065.0,430.0,2242.0,398.0,1896.0,388.0,1816.0,0.8372093023255814,0.6766280107047279,0.9116279069767442,0.8309545049063336,0.06511627906976744,0.1320249776984835,20.0,16.833333333333332,True,True,False,False,False,4.44425058139535,1420.808797222222,1.3450280950794997
1148,sdr7WDCP9F6HYyzluvxUwmqtBo+oblwN3wzKb7kj444=,1,5.0,25.0,female,9.0,2010-02-05,0,0,1,2553.0,180.0,0.0,36.0,True,1.0,False,0.0,True,1.0,285.65646666666663,285.65646666666663,81.0,81.0,82.0,82.0,64.0,64.0,62.0,62.0,0.5609756097560976,0.5609756097560976,0.7804878048780488,0.7804878048780488,0.1951219512195122,0.1951219512195122,6.0,1.0,True,True,False,False,False,3.483615447154471,47.60941111111111,6.0
1149,x0TlXVLQxKrUfeNhPfhnyaRJjvCxqVUi+ycPS87dRvE=,1,13.0,23.0,male,9.0,2007-04-03,1,0,0,3592.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,2978.775616666667,2978.775616666667,619.0,619.0,869.0,869.0,709.0,709.0,657.0,657.0,0.6098964326812428,0.6098964326812428,0.7940161104718066,0.7940161104718066,0.14154200230149597,0.14154200230149597,24.0,4.0,True,True,False,True,False,3.4278200421940928,496.4626027777778,6.0
1150,0DrPxG4XVaoWP4SLCCdBQndU4gCCVKv2z7G+R6mIUtw=,1,15.0,20.0,male,3.0,2012-05-11,1,0,0,1727.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,762.5841166666668,1208.0682833333333,293.0,476.0,354.0,559.0,180.0,297.0,153.0,256.0,-0.01977401129943503,0.028622540250447227,0.4717514124293785,0.49731663685152055,0.3983050847457627,0.3935599284436494,7.0,2.5,True,True,False,False,False,2.1541924199623357,201.3447138888889,3.7874553641745723
1151,5PCI5ETRrZVZDh7Z9/ruBy/fROFxlZiW2rQXGUlis8o=,1,13.0,24.0,male,3.0,2013-09-25,1,0,0,1225.0,180.0,1.0,36.0,True,2.0,False,0.0,True,2.0,1433.7618833333333,10630.910816666668,170.0,701.0,394.0,2985.0,375.0,2846.0,366.0,2799.0,0.8908629441624365,0.8994974874371859,0.9390862944162437,0.9460636515912898,0.03807106598984772,0.02914572864321608,10.0,9.833333333333334,True,True,False,False,False,3.638989551607445,1771.8184694444446,0.8092035996119235
1152,0ux7zmadCpAXK4TqvajyNabOam4hBLq7TcwAlU6Reb4=,0,22.0,30.0,male,3.0,2013-02-04,1,0,0,1458.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,0.0,287.19935,0.0,99.0,0.0,104.0,0.0,63.0,0.0,42.0,,0.1346153846153846,,0.5288461538461539,,0.25,0.0,1.5,False,False,False,False,False,,47.86655833333333,0.0
1153,DRsOYePEi+IgrXcangRpZuvktlyiCKenOewJAdtAEv0=,1,1.0,,,3.0,2012-07-08,0,1,0,1669.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,0.0,526.9062,0.0,139.0,0.0,161.0,0.0,120.0,0.0,112.0,,0.4720496894409938,,0.7267080745341615,,0.21739130434782608,0.0,1.0,False,False,False,False,False,,87.8177,0.0
1154,NZm9mxLYKnng5y76D9lY+mvSuDD5Rx4RrDcIzBzLWHk=,0,13.0,33.0,male,7.0,2016-02-02,1,0,0,365.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,4672.661100000001,22812.944933333332,1078.0,4268.0,1143.0,5550.0,1105.0,5430.0,1096.0,5312.0,0.9300087489063867,0.9497297297297297,0.963254593175853,0.9713513513513513,0.028871391076115485,0.015855855855855857,23.0,20.5,True,True,False,True,False,4.088067454068242,3802.1574888888886,1.2289499090069258
1155,COSxX/1Er0osnpHfiRszX3DfcCf3MtQubYmasmt7Zkg=,1,1.0,,,4.0,2015-10-14,0,1,0,476.0,0.0,1.0,30.0,False,0.0,False,0.0,False,0.0,861.7651000000001,861.7651000000001,238.0,238.0,358.0,358.0,219.0,219.0,162.0,162.0,0.1452513966480447,0.1452513966480447,0.5335195530726257,0.5335195530726257,0.29608938547486036,0.29608938547486036,19.0,3.1666666666666665,True,True,False,False,False,2.407165083798883,143.62751666666668,6.0
1156,IU3qkGCdFym/pl1j3gnhF+Qrjr2WX7j6s4bn9X46gMc=,1,14.0,35.0,male,9.0,2014-11-03,1,0,0,821.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,590.5080666666667,5548.832833333333,152.0,1218.0,154.0,1347.0,135.0,1258.0,133.0,1228.0,0.7467532467532467,0.8544914625092799,0.8701298701298701,0.9205642167780252,0.11038961038961038,0.051224944320712694,6.0,9.0,True,True,False,False,False,3.834467965367965,924.8054722222222,0.6385213803371321
1157,0lmVyguLT/sChIFus5viX5ad8jD0r2Q4pxUsH8mqGYw=,0,1.0,,,7.0,2015-10-21,0,1,0,469.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1158,lVZgMNtFjKyIIdTLyi8YWUzsqj6PnTeF3ZzU86ufo2A=,0,1.0,,,7.0,2011-02-08,0,1,0,2185.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,557.6452333333333,8095.368983333333,178.0,1726.0,284.0,2479.0,273.0,2320.0,270.0,2276.0,0.9190140845070423,0.8612343686970553,0.9577464788732394,0.9253731343283582,0.03169014084507042,0.05203711173860428,7.0,14.166666666666666,True,True,False,False,False,1.9635395539906102,1349.2281638888887,0.4133068433185007
1159,Y8qmmGWiBVUHNSwzydTArwrSYm6ZauvqqGKgxW764V0=,0,1.0,,,7.0,2016-09-17,0,1,0,137.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,8256.616616666668,34189.28115,1820.0,6570.0,1973.0,8256.0,1946.0,7998.0,1931.0,7894.0,0.9670552458185504,0.9308381782945736,0.9807399898631526,0.9620881782945736,0.00912316269640142,0.02422480620155039,26.0,18.166666666666668,True,True,,True,,4.1848031508700805,5698.213525,1.4489833665309457
1160,LbVG/UkHz+t9nep0FlbKYvptlgvxBuW0Svt9LmvJb5M=,1,1.0,,,4.0,2016-09-20,0,1,0,134.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,0.0,7875.336549999999,0.0,1932.0,0.0,2820.0,0.0,1831.0,0.0,1615.0,,0.26276595744680853,,0.6134751773049646,,0.29858156028368793,0.0,4.0,False,False,,False,,,1312.5560916666666,0.0
1161,zqsH77C0tnmJzRXyJ2EGECaaUOE0AT9rrO/BaGAD9is=,0,1.0,,,7.0,2016-06-15,0,1,0,231.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6093.753816666667,27533.116749999997,1339.0,5993.0,1775.0,8019.0,1461.0,6450.0,1371.0,5984.0,0.6287323943661972,0.5886020700835516,0.8056338028169014,0.7842623768549695,0.14366197183098592,0.15824915824915825,29.0,27.833333333333332,True,True,True,True,False,3.433100741784038,4588.852791666666,1.327947112998023
1162,7iSWdP+ADO+P7wcsxa3g28ZR7CHN+SaVAvggHceu8pA=,1,19.0,18.0,male,4.0,2016-10-14,1,0,0,110.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,1314.2592000000002,5570.4180166666665,299.0,1137.0,336.0,1448.0,310.0,1325.0,296.0,1291.0,0.8184523809523809,0.8169889502762431,0.8958333333333334,0.9019337016574586,0.05654761904761905,0.06698895027624309,19.0,10.166666666666666,True,True,,False,,3.911485714285715,928.4030027777777,1.415612827692007
1163,k0vL/1J9tY0ig5INs9BceYMj0qoyuK7+uoKKv3mIEO0=,0,1.0,,,7.0,2010-10-22,0,1,0,2294.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1944.0700333333336,11442.285216666667,543.0,3064.0,697.0,3856.0,422.0,2271.0,317.0,1794.0,0.12482065997130559,0.10943983402489627,0.5193687230989957,0.52048755186722,0.28263988522238165,0.3153526970954357,21.0,20.5,True,True,False,False,False,2.7891966044954573,1907.0475361111112,1.0194135156681619
1164,SOVlCZxFpxtVAzLiRdeUU5Sj6fpn5H88fqUDXeUH48M=,0,1.0,,,7.0,2016-01-17,0,1,0,381.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3221.78995,24216.167616666666,959.0,6239.0,1060.0,7483.0,768.0,5894.0,732.0,5624.0,0.4330188679245283,0.5583322196979821,0.7084905660377359,0.7706802084725377,0.2528301886792453,0.1824134705332086,27.0,28.166666666666668,True,True,True,True,False,3.0394244811320754,4036.027936111111,0.7982575940998899
1165,367O8yc1NfT3DzeNLn1YO+INoNFRpldOgZeSRcV62gc=,0,1.0,,,7.0,2015-11-17,0,1,0,442.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
1166,KCPJ9F+/sJYl0YDILhHXNn2MlEUDcEzAJfNOsMsJZng=,1,15.0,,,3.0,2013-03-02,0,1,0,1432.0,150.0,0.0,28.0,False,0.0,False,0.0,False,0.0,55.464000000000006,1055.2820333333334,15.0,254.0,17.0,336.0,12.0,236.0,11.0,203.0,0.35294117647058826,0.3541666666666667,0.6470588235294118,0.6517857142857143,0.23529411764705882,0.19940476190476192,1.0,2.8333333333333335,True,False,False,False,False,3.262588235294118,175.8803388888889,0.31535076831435366
1167,mSFTh98Y0Oqb7qGVGYoAhuPZZCnoBimTp/Gym/2J0yc=,0,1.0,,,7.0,2016-07-30,0,1,0,186.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,49.408316666666664,3801.879166666667,14.0,826.0,14.0,1142.0,12.0,943.0,12.0,919.0,0.7142857142857143,0.6409807355516638,0.8571428571428571,0.8152364273204904,0.14285714285714285,0.15148861646234676,2.0,7.166666666666667,True,False,False,False,False,3.529165476190476,633.6465277777778,0.07797457178522463
1168,2E7EfgGzZBPpIxq+06BlFAFKa1sNFlSq404AqlfpZ5g=,1,1.0,,,7.0,2016-01-08,0,1,0,390.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,180.8835,370.33315,45.0,98.0,45.0,111.0,44.0,91.0,44.0,86.0,0.9555555555555556,0.6216216216216216,0.9777777777777777,0.8018018018018018,0.022222222222222223,0.17117117117117117,1.0,1.3333333333333333,True,False,False,False,False,4.019633333333333,61.72219166666667,2.9306072113717065
1169,gz+m6t+2jpqtt2LmUYpkYxHcyBD2UWoASJCE0QGiELA=,0,1.0,,,7.0,2015-11-23,0,1,0,436.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,4.266666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,,1.0,,0.0,0.0,0.16666666666666666,False,False,False,False,False,,0.7111111111111111,0.0
1170,M65QY4h3k7NPXy70i7luMyu8VyoE1zYVFx8qBiMHVr0=,1,13.0,35.0,female,9.0,2006-03-01,0,0,1,3990.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,6089.653666666668,22612.622866666665,1339.0,5353.0,1815.0,6327.0,1688.0,5760.0,1421.0,5081.0,0.8429752066115702,0.8000632211158527,0.9129476584022038,0.8896791528370476,0.046831955922865015,0.06053421842895527,29.0,16.166666666666668,True,True,False,True,False,3.3551810835629023,3768.7704777777776,1.615819722260555
1171,5jJeIXTumNdH0p6a8baWzgSkK9bRTLx96WJQMRPjb9U=,1,1.0,,,3.0,2013-02-14,0,1,0,1448.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,2672.1529666666665,2672.1529666666665,768.0,768.0,886.0,886.0,650.0,650.0,587.0,587.0,0.4345372460496614,0.4345372460496614,0.7009029345372461,0.7009029345372461,0.20090293453724606,0.20090293453724606,23.0,3.8333333333333335,True,True,False,True,False,3.0159740030097817,445.3588277777778,6.0
1172,+mq24sOWFYFJezT36hK3y/JPMyVBcTotqxqEu1SmW0M=,1,4.0,31.0,male,4.0,2016-11-17,1,0,0,76.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,1525.832583333333,1554.2209333333333,347.0,353.0,376.0,383.0,356.0,362.0,278.0,283.0,0.8776595744680851,0.8746736292428199,0.9308510638297872,0.9295039164490861,0.02925531914893617,0.031331592689295036,9.0,1.6666666666666667,True,True,,False,,4.058065381205673,259.0368222222222,5.890408051811081
1173,lcO1oyDoAm/jpv3YUnrDvabp42eOsKgxLJFucjgrgww=,1,6.0,20.0,male,3.0,2015-10-09,1,0,0,481.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,6410.597083333333,36501.16425,400.0,3580.0,1619.0,9876.0,1510.0,8534.0,1444.0,8043.0,0.8536133415688697,0.7075739165654111,0.9209388511426807,0.8434588902389631,0.043854231006794316,0.10581206966383151,30.0,30.5,True,True,True,True,False,3.959602892732139,6083.527375000001,1.0537631686638598
1174,SMNiib6tM30OuOWXpPSpKs2yov6eiKskuRaKbERX7Yo=,0,1.0,,,7.0,2017-01-25,0,1,0,7.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,86.3152,86.3152,23.0,23.0,28.0,28.0,25.0,25.0,21.0,21.0,0.6785714285714286,0.6785714285714286,0.7857142857142857,0.7857142857142857,0.0,0.0,5.0,0.8333333333333334,True,True,,False,,3.0826857142857143,14.385866666666667,6.0
1175,R89cm2WHdM+RHWGmAXCmYKK8cgTKHltk23d4soH6jk4=,1,1.0,,,7.0,2013-12-16,0,1,0,1143.0,0.0,0.0,35.0,False,0.0,False,0.0,False,0.0,0.0,4.355916666666667,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,,0.0,,0.5,,0.5,0.0,0.16666666666666666,False,False,False,False,False,,0.7259861111111112,0.0
1176,5Tgw35mTTN/Y8eqepJMfmQJZnIFw3Liyvrf2eHvZCT0=,1,1.0,,,7.0,2015-10-28,0,1,0,462.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,853.4836666666667,5763.77195,195.0,1316.0,218.0,1484.0,184.0,1296.0,170.0,1226.0,0.6559633027522935,0.7163072776280324,0.8119266055045872,0.8429919137466307,0.11009174311926606,0.10107816711590296,25.0,23.833333333333332,True,True,False,True,False,3.915062691131499,960.6286583333334,0.8884636735150495
1177,iYcPvLxlQxSzXtd3Ou5zek8uP6SNfIJCxoubFTM3yes=,0,5.0,19.0,female,7.0,2013-11-16,0,0,1,1173.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,577.6564166666668,9553.893833333334,122.0,1720.0,213.0,2867.0,151.0,2320.0,142.0,2223.0,0.40375586854460094,0.6006278339727938,0.6948356807511737,0.7914196023718172,0.2535211267605634,0.16044645971398674,14.0,20.333333333333332,True,True,False,False,False,2.7120019561815343,1592.315638888889,0.36277758162932633
1178,iEXFj+ISN6TcIL9gdUcR5Tk7yQzldPwkAhKJA+BAEJo=,1,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
