,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_nan,gender_female,gender_male,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
427,OOlqIxZktL3PMjDuzLvgY8NsMIC4JBdgFRQYT6XqwAI=,1,13.0,,,4.0,2016-05-13,1,0,0,264.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,3917.4989333333338,28003.4435,811.0,5637.0,1065.0,7515.0,918.0,6579.0,875.0,6326.0,0.7014084507042253,0.7342648037258815,0.8394366197183099,0.8588157019294744,0.12488262910798122,0.10139720558882236,18.0,25.333333333333332,True,True,False,False,False,3.6784027543035998,4667.240583333333,0.8393608307492614
428,RsUtS1iWQhJWVFZj9MHJ5Aap472QWPi7zMsIVcFL2c4=,0,13.0,23.0,female,3.0,2014-12-12,0,1,0,782.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,844.3873,7868.962433333334,205.0,1879.0,229.0,2181.0,198.0,1824.0,192.0,1719.0,0.7117903930131004,0.6451169188445667,0.8471615720524017,0.8088033012379643,0.07423580786026202,0.11141678129298486,6.0,14.833333333333334,True,True,False,False,False,3.687280786026201,1311.493738888889,0.6438363180562139
429,sXRtrfgYqc5cZM9MGhVf0JpYc3e+4noiCcqoi2/IuNA=,0,1.0,,,7.0,2015-10-29,1,0,0,461.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,4237.63445,23031.39185,1177.0,5462.0,1311.0,6548.0,994.0,5343.0,918.0,4755.0,0.482837528604119,0.5948381185094685,0.7246376811594203,0.7788637751985339,0.1945080091533181,0.13683567501527183,29.0,27.333333333333332,True,True,True,True,False,3.2323680015255527,3838.565308333333,1.1039630980877952
430,isDE+q8rl3j3oNcKC2YuwfUSye0ZCFsDLLFfamRdwUE=,1,1.0,,,4.0,2016-03-12,1,0,0,326.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,428.04998333333333,428.04998333333333,176.0,176.0,194.0,194.0,89.0,89.0,74.0,74.0,-0.13402061855670103,-0.13402061855670103,0.4072164948453608,0.4072164948453608,0.4072164948453608,0.4072164948453608,9.0,1.5,True,True,False,False,False,2.206443213058419,71.34166388888889,6.0
431,K6ueoWGYJulH/x7LJcn1oK7h4POxBeg+1QDbanATzXo=,0,15.0,30.0,male,7.0,2015-11-12,0,0,1,447.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1877.8614333333337,11557.647133333336,388.0,2787.0,462.0,2959.0,432.0,2658.0,412.0,2507.0,0.8463203463203464,0.7739101047651233,0.9112554112554112,0.8756336600202771,0.04329004329004329,0.06218316998986144,20.0,20.5,True,True,False,False,False,4.064635137085138,1926.2745222222227,0.9748669837396604
432,3TBQhgdmkr+h3lgFaMg76wUBdefUG8ZIcARr+Pdu8pM=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
433,l4QUYzIyJ6UOI46wWEF/cRzHJdCa7TP0XXcmY0oSQRY=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
434,Vg4pdTqKuXAH35ZkD9FDXD5woRkMz3qZGH2/FlKudOE=,0,13.0,31.0,female,7.0,2010-12-14,0,1,0,2241.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1256.167416666667,6140.081750000001,326.0,1428.0,353.0,1725.0,323.0,1517.0,307.0,1456.0,0.8158640226628895,0.7408695652173913,0.9008498583569405,0.8614492753623189,0.059490084985835696,0.09739130434782609,17.0,13.0,True,True,False,False,False,3.5585479225684615,1023.3469583333335,1.2275088194061912
435,34qEh9+rSlWHK1ztInfruevxISuyBHOprvxY+5CCUww=,0,6.0,,,3.0,2013-02-14,1,0,0,1448.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1935.9499499999997,2442.864583333333,421.0,532.0,550.0,705.0,445.0,547.0,417.0,511.0,0.5945454545454546,0.5304964539007092,0.7854545454545454,0.7546099290780142,0.15636363636363637,0.18014184397163122,27.0,5.833333333333333,True,True,False,True,False,3.5199089999999993,407.1440972222222,4.754950306803402
436,TPY/zgwQMWnbxc15SvsxQQTkpPGfHYZqqtEbyYqey2s=,0,1.0,,,7.0,2013-05-09,1,0,0,1364.0,99.0,1.0,41.0,True,1.0,False,0.0,True,1.0,0.0,220.75091666666668,0.0,49.0,0.0,78.0,0.0,49.0,0.0,34.0,,0.20512820512820512,,0.5769230769230769,,0.21794871794871795,0.0,1.3333333333333333,False,False,False,False,False,,36.79181944444445,0.0
437,g+dwEfo1EXlUtYu7hgBLwjEYAf8xdHWJZeE4mIMgnbQ=,0,13.0,24.0,male,3.0,2011-12-30,0,0,1,1860.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,7947.25275,23504.629533333336,1778.0,5427.0,1943.0,5877.0,1888.0,5585.0,1867.0,5491.0,0.9351518270715389,0.8911009018206568,0.9634585692228512,0.9407861153649821,0.016984045290787442,0.03147864556746639,25.0,18.5,True,True,False,True,False,4.090196989191971,3917.438255555556,2.0286861544606403
438,jyDnSVyGfLIHpG8o5JTp0txxTp29FxpB42ok13tQsB4=,0,1.0,,,7.0,2012-01-19,1,0,0,1840.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1477.5954333333332,11574.706800000002,593.0,4572.0,628.0,5012.0,374.0,2932.0,310.0,2407.0,0.14012738853503184,0.11552274541101357,0.5445859872611465,0.5305267358339985,0.34554140127388533,0.3322027134876297,26.0,26.166666666666668,True,True,True,True,False,2.3528589702760083,1929.1178000000002,0.765943600402906
439,LSz+xKwRxd+Uk5ci1HzCgQZBZ7Uv3198xR8oqhFe3+w=,0,1.0,,,7.0,2010-10-18,1,0,0,2298.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,11655.491799999998,99222.38385000001,1786.0,17680.0,2947.0,24716.0,2941.0,24594.0,2940.0,24566.0,0.995588734306074,0.9896018773264282,0.997624703087886,0.9945379511247775,0.0013573125212080082,0.003965042887198576,19.0,28.0,True,True,True,False,False,3.9550362402443158,16537.063975,0.7048102261453577
440,3Uy7CNDl+dlPYjMSrxP2Za+rEd7kEZxPGeHZMtLU/Xk=,0,1.0,,,7.0,2011-03-27,1,0,0,2138.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,3.8783000000000003,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,,1.0,,0.0,0.0,0.16666666666666666,False,False,False,False,False,,0.6463833333333334,0.0
441,FKkwEEsUN1AR99z7elX2EB5YzOqZKwOVS75gei/m2fk=,0,1.0,,,7.0,2014-04-05,1,0,0,1033.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3474.53055,14793.5476,850.0,3801.0,1017.0,4463.0,883.0,3770.0,861.0,3599.0,0.7266470009832842,0.669056688326238,0.8584070796460177,0.8243334080215102,0.11307767944936087,0.12704458884158637,28.0,27.666666666666668,True,True,True,True,False,3.416450884955752,2465.591266666667,1.4092078427489563
442,pr1jUb3aXdnSJJiKA9VyL6dKLUtPT6tTihcHWKeZS4Y=,0,1.0,24.0,male,7.0,2015-11-05,0,0,1,454.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1003.5317500000002,16631.621466666667,365.0,3991.0,445.0,5156.0,265.0,4068.0,230.0,3821.0,0.14831460674157304,0.5488750969743987,0.5528089887640449,0.7598913886733902,0.2966292134831461,0.16369278510473234,22.0,27.0,True,True,True,True,False,2.255127528089888,2771.9369111111114,0.3620326804615988
443,XoAmmdvKf25oq0a7xywo1UlIAniFdpEbvBDS4sl0DCA=,0,4.0,18.0,male,7.0,2014-09-23,0,0,1,862.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,7703.872883333333,66605.05805,1149.0,11922.0,2125.0,20350.0,1867.0,15755.0,1805.0,14962.0,0.7416470588235294,0.5283538083538084,0.8630588235294118,0.7541523341523342,0.09176470588235294,0.19705159705159705,30.0,30.333333333333332,True,True,True,True,False,3.625351945098039,11100.843008333335,0.6939898958619704
444,9EwKYM+70XZ43S0AMOXlILiX7wItv4qVEDyAlOyRT28=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
445,YeDQakd/7ElD9LPMBFeV4lWpkAnkjFjD4Rgh84soQKA=,1,1.0,,,7.0,2011-02-12,1,0,0,2181.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,38.78415,1020.3066666666667,12.0,230.0,15.0,402.0,10.0,220.0,10.0,202.0,0.3333333333333333,0.07711442786069651,0.6666666666666666,0.5298507462686567,0.3333333333333333,0.4079601990049751,2.0,5.0,True,False,False,False,False,2.58561,170.0511111111111,0.2280734877095775
446,Z4L1KPA8DCUx1QcAZbarKs+OHp3sfq+hwxyc0b0yREQ=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
447,G6vQt48i0ztZpDyqTd56Z/mTHYWGKTKwCxr4DZEPZog=,0,13.0,27.0,male,9.0,2007-10-07,0,0,1,3405.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,1513.0257666666666,10334.393500000002,359.0,2419.0,391.0,2669.0,362.0,2477.0,340.0,2339.0,0.8363171355498721,0.8347695766204571,0.9104859335038363,0.9067066316972648,0.056265984654731455,0.048332708879730235,22.0,25.666666666666668,True,True,False,True,False,3.869631116794544,1722.398916666667,0.8784409651132403
448,sRVAdw8zNvdFRkUL2m0blD22gvZ40pw/3I203eBYccM=,0,13.0,29.0,male,9.0,2008-05-31,0,0,1,3168.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,2521.8504,17885.79663333333,587.0,4195.0,712.0,5096.0,649.0,4437.0,605.0,4118.0,0.7907303370786517,0.7083987441130298,0.8792134831460674,0.8377158555729984,0.06601123595505617,0.07849293563579278,25.0,27.833333333333332,True,True,True,True,False,3.5419247191011234,2980.9661055555553,0.8459842583584186
449,EUii0oDmX9AbLZ/+867p1utr5PNHpwPfPW+Jo9RRhRU=,0,1.0,,,7.0,2015-09-19,1,0,0,501.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
450,zHS9y4OF6u5fTskEK3LPkOq6odA+9eBO+XqkC7/rIMQ=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
451,VrsQ47MkJAU7hnY40dYhcF/stlHSRGdSbfGMNvStlJU=,0,1.0,,,7.0,2015-11-24,1,0,0,435.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,955.1705333333334,7302.49785,216.0,1749.0,294.0,1949.0,227.0,1744.0,220.0,1709.0,0.5238095238095238,0.7773217034376604,0.7517006802721088,0.8825038481272447,0.19387755102040816,0.0887634684453566,16.0,23.5,True,True,False,False,False,3.2488793650793655,1217.082975,0.78480313417689
452,IsNHx8BXCvkEQi4wehAiCVyC7FBY0f5QxCm58j/GFuo=,0,1.0,,,7.0,2012-01-18,1,0,0,1841.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,534.2941999999999,3580.3294666666666,34.0,657.0,149.0,993.0,118.0,848.0,110.0,796.0,0.5704697986577181,0.6847935548841894,0.7785234899328859,0.8308157099697885,0.174496644295302,0.11782477341389729,8.0,7.833333333333333,True,True,False,False,False,3.585867114093959,596.7215777777777,0.8953827377748588
453,TJvlgVutZ4z7tgJkEp04eEOtl1lFw7YTFKmRh63VL5s=,0,20.0,32.0,female,7.0,2012-10-29,0,1,0,1556.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,114.3035,1674.3156166666663,25.0,383.0,28.0,426.0,27.0,389.0,27.0,369.0,0.9285714285714286,0.7981220657276995,0.9642857142857143,0.8849765258215962,0.03571428571428571,0.04929577464788732,5.0,7.833333333333333,True,True,False,False,False,4.082267857142857,279.05260277777774,0.40961273559962125
454,uthohbd+JRC3GJqr5IsuCnsjg8Gtg7afkmzRWlYj1Qc=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
455,aOXgiuxWDD8eQbXBqZNU6clvyvwPxIwWonjS9H0/IZg=,0,1.0,,,7.0,2015-07-13,1,0,0,569.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1057.0427833333333,5619.595650000001,242.0,1433.0,264.0,1600.0,236.0,1270.0,227.0,1170.0,0.7727272727272727,0.556875,0.8787878787878788,0.763125,0.08333333333333333,0.170625,13.0,12.833333333333334,True,True,False,False,False,4.003949936868687,936.5992750000001,1.1285966277662698
456,2S3c0t7LcEg7VQBdM1MI5ty0zy7jdZnkTue1dnHoR30=,0,1.0,,,7.0,2015-08-25,1,0,0,526.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3694.2895166666667,37393.18015,942.0,8029.0,1002.0,9952.0,984.0,9817.0,974.0,9727.0,0.9560878243512974,0.9691519292604501,0.9740518962075848,0.9827170418006431,0.013972055888223553,0.008038585209003215,26.0,28.333333333333332,True,True,True,True,False,3.6869156852960745,6232.196691666667,0.5927748592412779
457,3x/hNlF09wXjLMwES881E4b3jIbSIQ5KJIVyVunnDhc=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
458,fk0c0MzUiklZO6NDRG3IqV+X0Y/QC42sRNJhI4ZCrDU=,0,5.0,,,7.0,2013-01-15,1,0,0,1478.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,4028.451133333334,35055.04016666666,290.0,2239.0,1032.0,7357.0,1020.0,7237.0,1015.0,7205.0,0.9748062015503876,0.9650672828598613,0.9864341085271318,0.9813782791898872,0.00872093023255814,0.011961397308685605,23.0,17.833333333333332,True,True,False,True,False,3.9035379198966416,5842.506694444443,0.6895073200624539
459,rfdXvTXnQujH4KshBxLB/uECioN4Xl626WDpDy6weug=,0,13.0,23.0,female,9.0,2006-10-06,0,1,0,3771.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,12004.763266666669,68019.13346666667,2738.0,16344.0,3230.0,18227.0,2891.0,16431.0,2667.0,15240.0,0.7671826625386997,0.783946891973446,0.8721362229102168,0.882482032150107,0.07523219814241486,0.07680912931365556,28.0,28.5,True,True,True,True,False,3.7166449742002072,11336.522244444444,1.0589458572755592
460,k9LEXZocn1OQTgxmtHiGHLJfVyRGgH6Q9bzAqcymRQo=,0,1.0,,,7.0,2013-07-01,1,0,0,1311.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,7.236783333333333,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,,-0.6,,0.2,,0.6,0.0,0.16666666666666666,False,False,False,False,False,,1.2061305555555555,0.0
461,ArRB6nqI2p8wMqVZV5Uz3oibY3sXyeYfPhAvzFM5v9Q=,0,1.0,,,7.0,2014-12-26,1,0,0,768.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1598.7021833333336,7347.0839000000005,418.0,973.0,438.0,1812.0,387.0,1686.0,374.0,1623.0,0.7534246575342466,0.8482339955849889,0.8698630136986302,0.9177704194260485,0.0958904109589041,0.054635761589403975,25.0,18.333333333333332,True,True,False,True,False,3.6500049847793004,1224.5139833333335,1.3055809938416518
462,Q8Fwwish5JucXhSQNrky7a9//Q+oRKA+zYsaVzJC9vQ=,0,13.0,28.0,male,9.0,2007-02-25,0,0,1,3629.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,568.5123666666666,10126.956283333331,166.0,1963.0,179.0,2937.0,131.0,2302.0,119.0,2168.0,0.43575418994413406,0.5423901940755873,0.7039106145251397,0.7585972080354103,0.2122905027932961,0.16956077630234934,11.0,21.166666666666668,True,True,False,False,False,3.176046741154562,1687.8260472222219,0.33683113707263185
463,O3kb6Zzb198RfCOc7pRIe3P8T8htx5256x6DXhsqto0=,0,13.0,57.0,female,3.0,2014-12-15,0,1,0,779.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,361.26239999999996,3566.9536166666667,47.0,754.0,126.0,997.0,93.0,831.0,82.0,751.0,0.4444444444444444,0.6308926780341023,0.7063492063492064,0.7973921765295887,0.1984126984126984,0.11634904714142427,18.0,23.5,True,True,False,False,False,2.8671619047619044,594.4922694444444,0.6076822501621446
464,fFfDq0pnPrTiVQeRVPNOOA3re55l62wx6B3RobJ6NS4=,0,1.0,,,7.0,2015-07-06,1,0,0,576.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,508.2229333333334,2866.9895833333335,106.0,586.0,121.0,673.0,114.0,660.0,113.0,651.0,0.8760330578512396,0.950965824665676,0.9338842975206612,0.9702823179791976,0.04132231404958678,0.014858841010401188,3.0,2.6666666666666665,True,False,False,False,False,4.200189531680441,477.83159722222223,1.0636026087177681
465,Tva/XITF6ql49RPY1lwrwveDzJibJVJoZQ2pZYr2JWk=,0,1.0,,,7.0,2015-05-24,1,0,0,619.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,9.182316666666667,229.52166666666668,4.0,123.0,6.0,142.0,2.0,48.0,2.0,27.0,-0.3333333333333333,-0.4154929577464789,0.3333333333333333,0.24647887323943662,0.6666666666666666,0.5211267605633803,1.0,3.0,True,False,False,False,False,1.5303861111111112,38.25361111111111,0.24003790491819943
466,kH2W4aQqO+6q7OUGZCrQZABmc6car8CCacDyB0JYz18=,0,1.0,,,4.0,2016-01-14,1,0,0,384.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,979.4862333333334,7170.966866666668,272.0,1696.0,293.0,2015.0,235.0,1749.0,210.0,1678.0,0.5665529010238908,0.7200992555831266,0.764505119453925,0.8521091811414392,0.08873720136518772,0.09379652605459057,17.0,13.0,True,True,False,False,False,3.3429564277588173,1195.1611444444445,0.8195432372331977
467,r2is533RczRLRwMBzsjZOztErkRaw7ERUwUpaS7iSFk=,0,11.0,33.0,male,9.0,2004-09-20,0,0,1,4517.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,3391.836333333333,17740.133116666668,827.0,4265.0,992.0,5110.0,836.0,4236.0,785.0,4012.0,0.6592741935483871,0.6342465753424658,0.8165322580645161,0.8052837573385518,0.12600806451612903,0.14187866927592954,29.0,24.833333333333332,True,True,False,True,False,3.4191898521505375,2956.688852777778,1.147173917250961
468,1LvRfr2R2GPyyyEm9hquYaf5Auh3p8u19HKw5gShZus=,0,9.0,,,3.0,2012-11-30,1,0,0,1524.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,91.145,972.67205,63.0,346.0,63.0,361.0,19.0,219.0,15.0,208.0,-0.4603174603174603,0.19113573407202217,0.23809523809523808,0.5844875346260388,0.6507936507936508,0.3656509695290859,4.0,4.0,True,False,False,False,False,1.4467460317460317,162.11200833333334,0.5622347223815056
469,Hkp4H862Tr1Q3+9Jh0FBjf5GnEVs8SQrNtme7qb/BMc=,0,1.0,,,7.0,2013-01-14,1,0,0,1479.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1973.848066666667,10818.218366666666,433.0,2215.0,482.0,2848.0,450.0,2500.0,440.0,2371.0,0.8506224066390041,0.7349016853932584,0.91701244813278,0.8570926966292135,0.05394190871369295,0.09375,19.0,18.666666666666668,True,True,False,False,False,4.095120470262795,1803.0363944444443,1.0947355653765678
470,b53s/t4Z0HoWI6WQgNv4oPjgbgAQlziJrMdHZMcUS9I=,1,,,,,,1,0,0,,100.0,1.0,30.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
471,jXMpfwRLKSSoOTJF6WwOd67yAK6QqMFNZ8ZGO9H7DDo=,0,1.0,,,7.0,2015-09-03,1,0,0,517.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,57.24733333333334,0.0,22.0,0.0,30.0,0.0,13.0,0.0,8.0,,-0.2,,0.36666666666666664,,0.4666666666666667,0.0,0.8333333333333334,False,False,False,False,False,,9.541222222222222,0.0
472,yEZXkJlwtq1pZTfSzmxScFIbJ4/ZMKzKLrOZD/Heuuo=,0,1.0,,,7.0,2014-06-05,1,0,0,972.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,999.5911166666668,16943.552516666667,214.0,4200.0,281.0,5897.0,247.0,4277.0,231.0,3780.0,0.7295373665480427,0.40986942513142277,0.8505338078291815,0.6845853823978294,0.099644128113879,0.20959810072918433,13.0,24.5,True,True,False,False,False,3.5572637603795974,2823.9254194444443,0.3539722082544652
473,+yPuBto7t2v7gjp6mt6nb/Oe09ict+f9pDlRsU6/VnU=,0,,,,,,1,0,0,,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
474,tmRTXO8RFn4cw4YwOBWnoEqFSokQxHIFTFWjscO3+uM=,1,1.0,,,7.0,2013-07-15,1,0,0,1297.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
475,w2TaVy2+7HLc3fpi+Xbo/mN99VQr1Pg1u9powFw6+Xw=,0,1.0,,,7.0,2016-02-11,1,0,0,356.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,50.90653333333333,50.90653333333333,8.0,8.0,13.0,13.0,12.0,12.0,6.0,6.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.07692307692307693,0.07692307692307693,6.0,1.0,True,True,False,False,False,3.915887179487179,8.484422222222221,6.0
476,iZ5EgwrylJDIOOaq24sBBePsGBGYFTmRB3V17GPfgfs=,0,5.0,17.0,female,4.0,2016-09-22,0,1,0,132.0,100.0,1.0,30.0,False,0.0,False,0.0,False,0.0,1094.4986,3455.741083333333,367.0,1151.0,457.0,1608.0,276.0,817.0,251.0,713.0,0.18161925601750548,-0.014925373134328358,0.5776805251641138,0.47699004975124376,0.350109409190372,0.4185323383084577,23.0,11.666666666666666,True,True,,True,,2.3949641137855577,575.9568472222221,1.900313548278224
477,bioC1US0CS+7RlbfyZDMZiB4PZBAp5K/QifbRWtjRQM=,0,13.0,,,4.0,2016-02-09,1,0,0,358.0,100.0,0.0,38.0,False,0.0,False,0.0,False,0.0,2349.10865,16581.9335,586.0,3456.0,812.0,5311.0,557.0,4003.0,525.0,3725.0,0.35098522167487683,0.48314818301638107,0.6650246305418719,0.7294294859725099,0.2660098522167488,0.21295424590472603,21.0,23.5,True,True,False,False,False,2.892990948275862,2763.655583333333,0.8500005080830895
478,g9APDOdsYWXsFGxyVpv3eRsIJw1GuyVKzE1DXTA4ff4=,0,1.0,,,7.0,2013-12-13,1,0,0,1146.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1311.7517999999998,10236.53415,147.0,1921.0,373.0,2839.0,299.0,2335.0,289.0,2232.0,0.5871313672922251,0.6269813314547376,0.7855227882037533,0.8045086297992251,0.1769436997319035,0.15110954561465303,21.0,24.166666666666668,True,True,False,False,False,3.5167608579088467,1706.089025,0.7688648017649605
479,C42YveV/C2gVVLr5D2Edb/U4GqvSSCUcPhTd8IOXfS4=,0,1.0,,,7.0,2017-02-01,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
480,zGHFiMvt6iHGacTZ3yXN/HwibhM6a4q47fY8OkSAiiw=,0,22.0,29.0,male,9.0,2005-12-21,0,0,1,4060.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,3718.1042499999994,11391.886950000002,874.0,2608.0,959.0,3041.0,882.0,2670.0,879.0,2615.0,0.8383733055265902,0.7454784610325551,0.9186652763295099,0.8674778033541598,0.0667361835245047,0.10062479447550148,29.0,17.666666666666668,True,True,False,True,False,3.877063868613138,1898.6478250000002,1.9582906324399572
481,mgp7QyuZ7GxbLWZPZQSFOy5O6+Za8r7tDS5gfs5hOM8=,0,1.0,,,7.0,2015-07-30,1,0,0,552.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,836.7415500000001,4439.261966666668,209.0,1089.0,245.0,1299.0,221.0,1154.0,214.0,1104.0,0.7877551020408163,0.7528868360277137,0.8857142857142857,0.8645111624326405,0.09387755102040816,0.09083910700538876,10.0,7.666666666666667,True,True,False,False,False,3.4152716326530617,739.8769944444447,1.1309198100263795
482,6Li2g+1qB9TJBLyqYHxF826NfIvCJUu5aeU6Cd4sQvE=,0,1.0,,,13.0,2016-09-15,1,0,0,139.0,129.0,1.0,30.0,False,0.0,False,0.0,False,0.0,3424.5328999999992,16888.27485,829.0,4350.0,1125.0,5383.0,839.0,4131.0,774.0,3921.0,0.46755555555555556,0.5166264164963775,0.7217777777777777,0.749210477428943,0.22133333333333333,0.20230354820731933,30.0,22.5,True,True,,True,,3.044029244444444,2814.7124750000003,1.2166546069683366
483,uvJPjo3alNZCJyt99VyQzMb2JYBCF0e7o/9Dsfbo/LA=,0,18.0,39.0,male,4.0,2015-11-22,0,0,1,437.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1369.9041499999998,7931.679433333333,263.0,1438.0,327.0,2033.0,300.0,1902.0,291.0,1855.0,0.8134556574923547,0.8568617806197737,0.8960244648318043,0.9212985735366453,0.04892966360856269,0.048204623708804725,12.0,8.333333333333334,True,True,False,False,False,4.189309327217125,1321.9465722222221,1.0362780000232232
484,O6B9x3NMDs6HODDSiFkzTMaaf+xtGqKudRvF6+GUr7s=,0,13.0,43.0,female,3.0,2013-09-24,0,1,0,1226.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,461.91775,1880.8403666666668,143.0,617.0,187.0,828.0,113.0,447.0,80.0,326.0,0.1443850267379679,0.021739130434782608,0.5401069518716578,0.48188405797101447,0.28342245989304815,0.36594202898550726,8.0,8.166666666666666,True,True,False,False,False,2.470148395721925,313.47339444444447,1.473546904414766
485,rNICjWmcPlccGRrNROKtV6OlXdnr973Za4jBs5QQpWM=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
486,XW8skNR4nqcuqDzOMGvVFflnvj0YTD37Vvb4qFfafbc=,0,1.0,,,7.0,2013-10-19,1,0,0,1201.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.6488166666666667,210.97846666666663,1.0,72.0,2.0,80.0,0.0,49.0,0.0,37.0,-1.0,0.1125,0.0,0.5,1.0,0.2625,1.0,2.1666666666666665,True,False,False,False,False,0.32440833333333335,35.16307777777777,0.018451646092160438
